Time (ns)	Input signal	Output signal
387.2	0	-0.016510452
387.3	0	-0.021312446
387.4	0	-0.026071286
387.5	0	-0.030701723
387.6	0	-0.035216398
387.7	0	-0.039424082
387.8	0	-0.043365736
387.9	0	-0.046887779
388	0	-0.04992935
388.1	0	-0.052483649
388.2	0	-0.054403287
388.3	0	-0.055674511
388.4	0	-0.05628287
388.5	0	-0.056081463
388.6	0	-0.055175165
388.7	0	-0.05342052
388.8	0	-0.050894408
388.9	0	-0.047550932
389	0	-0.043423099
389.1	0	-0.038483939
389.2	0	-0.032850825
389.3	0	-0.02650613
389.4	0	-0.019572322
389.5	0	-0.012115292
389.6	0	-0.004119247
389.7	0	0.004199541
389.8	0	0.012809029
389.9	0	0.021579944
390	0	0.030344445
390.1	0	0.039130187
390.2	0	0.047628836
390.3	0	0.055835898
390.4	0	0.063644625
390.5	0	0.070769244
390.6	0	0.077404517
390.7	0	0.083132475
390.8	0	0.088023186
390.9	0	0.0920079
391	0	0.094853111
391.1	0	0.096739158
391.2	0	0.097412787
391.3	0	0.096919742
391.4	0	0.09529971
391.5	0	0.092442041
391.6	0	0.088487965
391.7	0	0.083411418
391.8	0	0.077262016
391.9	0	0.070141867
392	0	0.062143136
392.1	0	0.05328622
392.2	0	0.043818716
392.3	0	0.033770831
392.4	0	0.023279535
392.5	0	0.01261894
392.6	0	0.00164425
392.7	0	-0.009198146
392.8	0	-0.019910144
392.9	0	-0.030342698
393	0	-0.040237667
393.1	0	-0.049696268
393.2	0	-0.058353143
393.3	0	-0.066201297
393.4	0	-0.073211527
393.5	0	-0.079097029
393.6	0	-0.084020938
393.7	0	-0.087780073
393.8	0	-0.090322063
393.9	0	-0.091781514
394	0	-0.091970145
394.1	0	-0.091044611
394.2	0	-0.0890023
394.3	0	-0.08583958
394.4	0	-0.081719215
394.5	0	-0.076693029
394.6	0	-0.070761654
394.7	0	-0.064208367
394.8	0	-0.056992476
394.9	0	-0.04929881
395	0	-0.04132224
395.1	0	-0.033004929
395.2	0	-0.024682912
395.3	0	-0.016376435
395.4	0	-0.008181722
395.5	0	-0.000392393
395.6	0	0.007147496
395.7	0	0.014118026
395.8	0	0.02049914
395.9	0	0.026287376
396	0	0.031265665
396.1	0	0.035535409
396.2	0	0.038980252
396.3	0	0.041545163
396.4	0	0.043354205
396.5	0	0.044281598
396.6	0	0.044387398
396.7	0	0.043785634
396.8	0	0.042375077
396.9	0	0.040360934
397	0	0.037770516
397.1	0	0.034562088
397.2	0	0.030998388
397.3	0	0.026975111
397.4	0	0.022764625
397.5	0	0.018352477
397.6	0	0.013750577
397.7	0	0.00926463
397.8	0	0.004745352
397.9	0	0.000419251
398	0	-0.003666087
398.1	0	-0.00751482
398.2	0	-0.010977294
398.3	0	-0.014064951
398.4	0	-0.01674354
398.5	0	-0.01893039
398.6	0	-0.02062462
398.7	0	-0.021844999
398.8	0	-0.022525104
398.9	0	-0.022754441
399	0	-0.022471132
399.1	0	-0.021709488
399.2	0	-0.020546302
399.3	0	-0.018894794
399.4	0	-0.016952971
399.5	0	-0.01465756
399.6	0	-0.012001782
399.7	0	-0.009189697
399.8	0	-0.006084435
399.9	0	-0.00290665
400	0	0.000408293
400.1	0	0.003814115
400.2	0	0.007164145
400.3	0	0.010573089
400.4	0	0.013837075
400.5	0	0.017018271
400.6	0	0.020098817
400.7	0	0.022941181
400.8	0	0.025628197
400.9	0	0.028041585
401	0	0.030226667
401.1	0	0.032132887
401.2	0	0.033745978
401.3	0	0.035084287
401.4	0	0.036085721
401.5	0	0.036777395
401.6	0	0.037106328
401.7	0	0.037161383
401.8	0	0.03681039
401.9	0	0.036189135
402	0	0.035211717
402.1	0	0.033883092
402.2	0	0.03228776
402.3	0	0.030329783
402.4	0	0.028103062
402.5	0	0.025584802
402.6	0	0.022769673
402.7	0	0.019769005
402.8	0	0.016416276
402.9	0	0.012954056
403	0	0.009264774
403.1	0	0.005407519
403.2	0	0.001438855
403.3	0	-0.002649521
403.4	0	-0.00677148
403.5	0	-0.010921818
403.6	0	-0.015102989
403.7	0	-0.019199456
403.8	0	-0.023189722
403.9	0	-0.027083379
404	0	-0.030754429
404.1	0	-0.034235234
404.2	0	-0.037447379
404.3	0	-0.040330017
404.4	0	-0.042915423
404.5	0	-0.045076466
404.6	0	-0.046869468
404.7	0	-0.04822303
404.8	0	-0.04910874
404.9	0	-0.049519822
405	0	-0.049439599
405.1	0	-0.048836552
405.2	0	-0.047781811
405.3	0	-0.0461706
405.4	0	-0.044101104
405.5	0	-0.041602111
405.6	0	-0.038591854
405.7	0	-0.035210317
405.8	0	-0.031463948
405.9	0	-0.027342694
406	0	-0.022983423
406.1	0	-0.018307877
406.2	0	-0.013553788
406.3	0	-0.008648487
406.4	0	-0.003681629
406.5	0	0.001260607
406.6	0	0.006154202
406.7	0	0.0109045
406.8	0	0.01548614
406.9	0	0.019756204
407	0	0.023714128
407.1	0	0.027350261
407.2	0	0.030580715
407.3	0	0.033316275
407.4	0	0.035591168
407.5	0	0.037353881
407.6	0	0.038547409
407.7	0	0.039257707
407.8	0	0.039343283
407.9	0	0.038929622
408	0	0.03799589
408.1	0	0.036498981
408.2	0	0.034586551
408.3	0	0.032186226
408.4	0	0.029382411
408.5	0	0.026234571
408.6	0	0.022747183
408.7	0	0.019062483
408.8	0	0.015202366
408.9	0	0.011182539
409	0	0.007162821
409.1	0	0.0031376
409.2	0	-0.000811955
409.3	0	-0.004585046
409.4	0	-0.008167443
409.5	0	-0.011466118
409.6	0	-0.01442061
409.7	0	-0.017037488
409.8	0	-0.019193404
409.9	0	-0.020929838
410	0	-0.022199266
410.1	0	-0.022976769
410.2	0	-0.023146454
410.3	0	-0.0228523
410.4	0	-0.022032147
410.5	0	-0.020769485
410.6	0	-0.018930428
410.7	0	-0.016711063
410.8	0	-0.014063222
410.9	0	-0.01101772
411	0	-0.007721438
411.1	0	-0.004085062
411.2	0	-0.000277223
411.3	0	0.003666476
411.4	0	0.007722297
411.5	0	0.011724559
411.6	0	0.015703359
411.7	0	0.019522824
411.8	0	0.023143305
411.9	0	0.026515245
412	0	0.0295437
412.1	0	0.032184158
412.2	0	0.034375852
412.3	0	0.036052502
412.4	0	0.037232849
412.5	0	0.037875343
412.6	0	0.037871883
412.7	0	0.037329964
412.8	0	0.036147102
412.9	0	0.034333719
413	0	0.03195238
413.1	0	0.028912775
413.2	0	0.025397132
413.3	0	0.021302324
413.4	0	0.016708163
413.5	0	0.011760611
413.6	0	0.006338059
413.7	0	0.000655068
413.8	0	-0.005276743
413.9	0	-0.011410926
414	0	-0.017571022
414.1	0	-0.023835194
414.2	0	-0.029999353
414.3	0	-0.036005603
414.4	0	-0.041814663
414.5	0	-0.047282477
414.6	0	-0.052413693
414.7	0	-0.057044426
414.8	0	-0.06115343
414.9	0	-0.064698524
415	0	-0.067552481
415.1	0	-0.06975076
415.2	0	-0.071180958
415.3	0	-0.071840267
415.4	0	-0.071688756
415.5	0	-0.070721148
415.6	0	-0.06889046
415.7	0	-0.06626453
415.8	0	-0.062839948
415.9	0	-0.058594598
416	0	-0.053655838
416.1	0	-0.047961667
416.2	0	-0.041662407
416.3	0	-0.034755405
416.4	0	-0.027309741
416.5	0	-0.019456568
416.6	0	-0.0111964
416.7	0	-0.002723089
416.8	0	0.005934708
416.9	0	0.014680562
417	0	0.023336166
417.1	0	0.031925156
417.2	0	0.040221407
417.3	0	0.048202555
417.4	0	0.055733237
417.5	0	0.062727342
417.6	0	0.069094581
417.7	0	0.074759321
417.8	0	0.079647553
417.9	0	0.08368351
418	0	0.086817269
418.1	0	0.089026575
418.2	0	0.090256398
418.3	0	0.090474037
418.4	0	0.089721025
418.5	0	0.087956586
418.6	0	0.085218429
418.7	0	0.081543878
418.8	0	0.076928425
418.9	0	0.07148927
419	0	0.065270252
419.1	0	0.058278539
419.2	0	0.050739555
419.3	0	0.042674932
419.4	0	0.034143315
419.5	0	0.025387605
419.6	0	0.016324026
419.7	0	0.007250724
419.8	0	-0.001836492
419.9	0	-0.010794723
420	0	-0.019413549
420.1	0	-0.027828081
420.2	0	-0.035650071
420.3	0	-0.042940309
420.4	0	-0.049621285
420.5	0	-0.055491149
420.6	0	-0.060679794
420.7	0	-0.064954683
420.8	0	-0.068389298
420.9	0	-0.070884462
421	0	-0.072454914
421.1	0	-0.073087878
421.2	0	-0.072805973
421.3	0	-0.071597293
421.4	0	-0.069549872
421.5	0	-0.066722777
421.6	0	-0.063088413
421.7	0	-0.058827781
421.8	0	-0.053923418
421.9	0	-0.04849632
422	0	-0.042713231
422.1	0	-0.036496601
422.2	0	-0.030127175
422.3	0	-0.023533901
422.4	0	-0.016938968
422.5	0	-0.010467366
422.6	0	-0.004038343
422.7	0	0.002074584
422.8	0	0.007909815
422.9	0	0.013338113
423	0	0.018278037
423.1	0	0.022747136
423.2	0	0.026624877
423.3	0	0.029925864
423.4	0	0.032612357
423.5	0	0.03463409
423.6	0	0.03602278
423.7	0	0.036777048
423.8	0	0.03689466
423.9	0	0.036455863
424	0	0.035440584
424.1	0	0.033879723
424.2	0	0.031891945
424.3	0	0.029469697
424.4	0	0.026679115
424.5	0	0.023645342
424.6	0	0.020278046
424.7	0	0.016802877
424.8	0	0.013207377
424.9	0	0.009566524
425	0	0.005991575
425.1	0	0.002409126
425.2	0	-0.000996733
425.3	0	-0.004246841
425.4	0	-0.0072724
425.5	0	-0.010011127
425.6	0	-0.012472481
425.7	0	-0.01460865
425.8	0	-0.016426337
425.9	0	-0.017892463
426	0	-0.018964044
426.1	0	-0.019690331
426.2	0	-0.020026303
426.3	0	-0.020010072
426.4	0	-0.019633234
426.5	0	-0.018951989
426.6	0	-0.017893775
426.7	0	-0.016613944
426.8	0	-0.015012959
426.9	0	-0.013176858
427	0	-0.011143857
427.1	0	-0.008869438
427.2	0	-0.006505764
427.3	0	-0.003952465
427.4	0	-0.001317952
427.5	0	0.001365754
427.6	0	0.004128399
427.7	0	0.00684434
427.8	0	0.009558235
427.9	0	0.012226375
428	0	0.014784276
428.1	0	0.017276941
428.2	0	0.019610615
428.3	0	0.021763623
428.4	0	0.023752554
428.5	0	0.025475289
428.6	0	0.026999398
428.7	0	0.028239124
428.8	0	0.029166846
428.9	0	0.029825962
429	0	0.030137331
429.1	0	0.030120003
429.2	0	0.029767772
429.3	0	0.029029879
429.4	0	0.027952629
429.5	0	0.026453072
429.6	0	0.024596655
429.7	0	0.022384489
429.8	0	0.019803133
429.9	0	0.016881153
430	0	0.013680762
430.1	0	0.010112367
430.2	0	0.00636493
430.3	0	0.002328392
430.4	0	-0.001899336
430.5	0	-0.006214452
430.6	0	-0.010722049
430.7	0	-0.015195292
430.8	0	-0.019677816
430.9	0	-0.024128588
431	0	-0.028359918
431.1	0	-0.032485224
431.2	0	-0.036317012
431.3	0	-0.039824141
431.4	0	-0.042988504
431.5	0	-0.045684971
431.6	0	-0.047952168
431.7	0	-0.04968023
431.8	0	-0.050815709
431.9	0	-0.051409068
432	0	-0.051314118
432.1	0	-0.050598351
432.2	0	-0.04925687
432.3	0	-0.047215074
432.4	0	-0.044582119
432.5	0	-0.041319815
432.6	0	-0.03744095
432.7	0	-0.03305315
432.8	0	-0.028141526
432.9	0	-0.022755365
433	0	-0.017064395
433.1	0	-0.010955517
433.2	0	-0.00472858
433.3	0	0.001693632
433.4	0	0.008214772
433.5	0	0.014571285
433.6	0	0.020971483
433.7	0	0.027065923
433.8	0	0.032862182
433.9	0	0.038362555
434	0	0.043289367
434.1	0	0.047781458
434.2	0	0.05159941
434.3	0	0.054761997
434.4	0	0.057256233
434.5	0	0.058946472
434.6	0	0.059897996
434.7	0	0.060067938
434.8	0	0.059414305
434.9	0	0.057953551
435	0	0.055774287
435.1	0	0.052787708
435.2	0	0.049175535
435.3	0	0.044866074
435.4	0	0.039984833
435.5	0	0.034640169
435.6	0	0.028778207
435.7	0	0.022653331
435.8	0	0.01623514
435.9	0	0.00962063
436	0	0.003052192
436.1	0	-0.003620496
436.2	0	-0.010081705
436.3	0	-0.016331645
436.4	0	-0.022325373
436.5	0	-0.027843086
436.6	0	-0.032944057
436.7	0	-0.037475466
436.8	0	-0.041375665
436.9	0	-0.044669656
437	0	-0.04721285
437.1	0	-0.049046311
437.2	0	-0.050163641
437.3	0	-0.050462467
437.4	0	-0.050060858
437.5	0	-0.048913145
437.6	0	-0.047012784
437.7	0	-0.04447915
437.8	0	-0.041286067
437.9	0	-0.037500639
438	0	-0.033281186
438.1	0	-0.028503912
438.2	0	-0.023430653
438.3	0	-0.018033838
438.4	0	-0.012445924
438.5	0	-0.006789712
438.6	0	-0.001008551
438.7	0	0.0046412
438.8	0	0.010179818
438.9	0	0.015497583
439	0	0.020479936
439.1	0	0.025146097
439.2	0	0.029366094
439.3	0	0.033084808
439.4	0	0.036283123
439.5	0	0.038869052
439.6	0	0.040845286
439.7	0	0.042207709
439.8	0	0.042893656
439.9	0	0.042927514
440	0	0.042322836
440.1	0	0.041013379
440.2	0	0.039146352
440.3	0	0.036644386
440.4	0	0.033577274
440.5	0	0.030070391
440.6	0	0.026002434
440.7	0	0.021620231
440.8	0	0.016862264
440.9	0	0.011795673
441	0	0.006599631
441.1	0	0.001173939
441.2	0	-0.004259912
441.3	0	-0.009710156
441.4	0	-0.015103888
441.5	0	-0.020298125
441.6	0	-0.025353923
441.7	0	-0.030105445
441.8	0	-0.034516939
441.9	0	-0.038547584
442	0	-0.042144744
442.1	0	-0.045228655
442.2	0	-0.047816689
442.3	0	-0.049822385
442.4	0	-0.051232319
442.5	0	-0.052075124
442.6	0	-0.052232436
442.7	0	-0.051825407
442.8	0	-0.050750804
442.9	0	-0.049060583
443	0	-0.046793087
443.1	0	-0.043889839
443.2	0	-0.040473212
443.3	0	-0.036550505
443.4	0	-0.032073587
443.5	0	-0.027236165
443.6	0	-0.021943513
443.7	0	-0.016355253
443.8	0	-0.010506243
443.9	0	-0.004430389
444	0	0.001746904
444.1	0	0.008033021
444.2	0	0.01430939
444.3	0	0.020485865
444.4	0	0.026556053
444.5	0	0.032383751
444.6	0	0.037941736
444.7	0	0.043154878
444.8	0	0.047951816
444.9	0	0.052252202
445	0	0.056045973
445.1	0	0.059244194
445.2	0	0.061822409
445.3	0	0.063744231
445.4	0	0.064935148
445.5	0	0.065460318
445.6	0	0.065225915
445.7	0	0.064256981
445.8	0	0.062605536
445.9	0	0.060140795
446	0	0.057074058
446.1	0	0.053296886
446.2	0	0.048907536
446.3	0	0.043959493
446.4	0	0.038447226
446.5	0	0.032529222
446.6	0	0.026202817
446.7	0	0.019543135
446.8	0	0.012725596
446.9	0	0.005664135
447	0	-0.001381425
447.1	0	-0.008425448
447.2	0	-0.015359473
447.3	0	-0.022047555
447.4	0	-0.028472377
447.5	0	-0.034480648
447.6	0	-0.040064146
447.7	0	-0.045096775
447.8	0	-0.049563567
447.9	0	-0.053364558
448	0	-0.056483714
448.1	0	-0.05887385
448.2	0	-0.0604756
448.3	0	-0.061341606
448.4	0	-0.061366831
448.5	0	-0.060682337
448.6	0	-0.059190305
448.7	0	-0.056949137
448.8	0	-0.054055677
448.9	0	-0.050459182
449	0	-0.046345599
449.1	0	-0.041646188
449.2	0	-0.036498516
449.3	0	-0.031030322
449.4	0	-0.025186007
449.5	0	-0.019235838
449.6	0	-0.013098617
449.7	0	-0.006953153
449.8	0	-0.000881822
449.9	0	0.00505649
450	0	0.010715994
450.1	0	0.016097166
450.2	0	0.02108624
450.3	0	0.025620525
450.4	0	0.029645958
450.5	0	0.033106016
450.6	0	0.035980457
450.7	0	0.038203305
450.8	0	0.039774783
450.9	0	0.040712658
451	0	0.040964472
451.1	0	0.040584023
451.2	0	0.039561956
451.3	0	0.037989138
451.4	0	0.035814003
451.5	0	0.033171313
451.6	0	0.030040398
451.7	0	0.026511527
451.8	0	0.022682335
451.9	0	0.018572728
452	0	0.014288177
452.1	0	0.009849404
452.2	0	0.005365268
452.3	0	0.000906742
452.4	0	-0.003470796
452.5	0	-0.007673068
452.6	0	-0.011678808
452.7	0	-0.015400036
452.8	0	-0.018796693
452.9	0	-0.021819166
453	0	-0.024447369
453.1	0	-0.026614108
453.2	0	-0.028309539
453.3	0	-0.029525125
453.4	0	-0.030264904
453.5	0	-0.030493592
453.6	0	-0.030216823
453.7	0	-0.029463716
453.8	0	-0.028258712
453.9	0	-0.026569758
454	0	-0.024473981
454.1	0	-0.022004478
454.2	0	-0.019173928
454.3	0	-0.016023805
454.4	0	-0.012640534
454.5	0	-0.00900245
454.6	0	-0.005220422
454.7	0	-0.001301415
454.8	0	0.00269158
454.9	0	0.006668683
455	0	0.010642027
455.1	0	0.014544878
455.2	0	0.018306874
455.3	0	0.021873847
455.4	0	0.025217263
455.5	0	0.028297067
455.6	0	0.031104955
455.7	0	0.033533673
455.8	0	0.035616801
455.9	0	0.03728388
456	0	0.038498836
456.1	0	0.039299739
456.2	0	0.039610287
456.3	0	0.03944842
456.4	0	0.038820642
456.5	0	0.037654727
456.6	0	0.036082462
456.7	0	0.033989882
456.8	0	0.031433944
456.9	0	0.028490898
457	0	0.025067187
457.1	0	0.021304409
457.2	0	0.017197024
457.3	0	0.012778383
457.4	0	0.008114927
457.5	0	0.003207468
457.6	0	-0.001831722
457.7	0	-0.006957419
457.8	0	-0.01214479
457.9	0	-0.017286826
458	0	-0.022309681
458.1	0	-0.027264902
458.2	0	-0.031909252
458.3	0	-0.036348507
458.4	0	-0.040425107
458.5	0	-0.044048693
458.6	0	-0.047298057
458.7	0	-0.049991317
458.8	0	-0.052141704
458.9	0	-0.05374984
459	0	-0.054684354
459.1	0	-0.055063409
459.2	0	-0.054721758
459.3	0	-0.053727847
459.4	0	-0.052095465
459.5	0	-0.049794771
459.6	0	-0.046869077
459.7	0	-0.043380297
459.8	0	-0.039299736
459.9	0	-0.034750768
460	0	-0.029713401
460.1	0	-0.024293841
460.2	0	-0.018566511
460.3	0	-0.01254586
460.4	0	-0.006380072
460.5	0	-0.000137916
460.6	0	0.006156343
460.7	0	0.012327507
460.8	0	0.018371457
460.9	0	0.024156864
461	0	0.029600172
461.1	0	0.034701615
461.2	0	0.039303171
461.3	0	0.043365555
461.4	0	0.046897783
461.5	0	0.049749909
461.6	0	0.051985082
461.7	0	0.053485218
461.8	0	0.054296236
461.9	0	0.054400455
462	0	0.053771834
462.1	0	0.052465478
462.2	0	0.050497813
462.3	0	0.047847202
462.4	0	0.044669856
462.5	0	0.040928325
462.6	0	0.036682472
462.7	0	0.032060094
462.8	0	0.027072763
462.9	0	0.021821782
463	0	0.016496315
463.1	0	0.010919129
463.2	0	0.005418455
463.3	0	-3.40E-05
463.4	0	-0.005352744
463.5	0	-0.010395425
463.6	0	-0.015186865
463.7	0	-0.019580267
463.8	0	-0.023555553
463.9	0	-0.027059339
464	0	-0.030022799
464.1	0	-0.03240576
464.2	0	-0.034237543
464.3	0	-0.035452172
464.4	0	-0.03604519
464.5	0	-0.036038496
464.6	0	-0.035409234
464.7	0	-0.034249876
464.8	0	-0.032493065
464.9	0	-0.030241515
465	0	-0.027572502
465.1	0	-0.024400867
465.2	0	-0.020993994
465.3	0	-0.017192384
465.4	0	-0.013180641
465.5	0	-0.009082326
465.6	0	-0.004791292
465.7	0	-0.000561725
465.8	0	0.003644604
465.9	0	0.00775762
466	0	0.011626147
466.1	0	0.015290225
466.2	0	0.018642214
466.3	0	0.021629153
466.4	0	0.024245109
466.5	0	0.026384898
466.6	0	0.0280631
466.7	0	0.029296997
466.8	0	0.029982389
466.9	0	0.03015748
467	0	0.029829642
467.1	0	0.028924303
467.2	0	0.027589972
467.3	0	0.025731693
467.4	0	0.023409228
467.5	0	0.020735786
467.6	0	0.017559841
467.7	0	0.014135901
467.8	0	0.010369551
467.9	0	0.006341329
468	0	0.002204789
468.1	0	-0.002187546
468.2	0	-0.006567722
468.3	0	-0.011000084
468.4	0	-0.015423039
468.5	0	-0.019720676
468.6	0	-0.02387417
468.7	0	-0.027812056
468.8	0	-0.031494972
468.9	0	-0.034931864
469	0	-0.037969671
469.1	0	-0.040641633
469.2	0	-0.04288713
469.3	0	-0.044662875
469.4	0	-0.045981384
469.5	0	-0.046783387
469.6	0	-0.047037153
469.7	0	-0.046808193
469.8	0	-0.045962547
469.9	0	-0.044621226
470	0	-0.042754996
470.1	0	-0.040296792
470.2	0	-0.037408489
470.3	0	-0.03399011
470.4	0	-0.030146935
470.5	0	-0.025863425
470.6	0	-0.021147563
470.7	0	-0.016160406
470.8	0	-0.010842999
470.9	0	-0.005227953
471	0	0.000493315
471.1	0	0.006443598
471.2	0	0.012396031
471.3	0	0.01837325
471.4	0	0.024348013
471.5	0	0.030112721
471.6	0	0.035744235
471.7	0	0.041136479
471.8	0	0.046158796
471.9	0	0.050877376
472	0	0.055070171
472.1	0	0.058831397
472.2	0	0.062031881
472.3	0	0.064575176
472.4	0	0.066538593
472.5	0	0.067791499
472.6	0	0.06833832
472.7	0	0.068156278
472.8	0	0.067222877
472.9	0	0.065526714
473	0	0.063127326
473.1	0	0.059945498
473.2	0	0.056097797
473.3	0	0.051558582
473.4	0	0.046331487
473.5	0	0.04058902
473.6	0	0.034265685
473.7	0	0.027517853
473.8	0	0.020389334
473.9	0	0.012895856
474	0	0.005286674
474.1	0	-0.002559794
474.2	0	-0.010403045
474.3	0	-0.018147322
474.4	0	-0.025802
474.5	0	-0.03310199
474.6	0	-0.040137752
474.7	0	-0.046708445
474.8	0	-0.052709243
474.9	0	-0.058173734
475	0	-0.062894958
475.1	0	-0.066882756
475.2	0	-0.070097927
475.3	0	-0.072429223
475.4	0	-0.073909752
475.5	0	-0.074484889
475.6	0	-0.074130782
475.7	0	-0.072917386
475.8	0	-0.070785227
475.9	0	-0.067813198
476	0	-0.064035569
476.1	0	-0.059459313
476.2	0	-0.054217396
476.3	0	-0.048367741
476.4	0	-0.041905697
476.5	0	-0.035109542
476.6	0	-0.027862011
476.7	0	-0.020391171
476.8	0	-0.012805887
476.9	0	-0.005134823
477	0	0.00236644
477.1	0	0.009789669
477.2	0	0.016915984
477.3	0	0.023603713
477.4	0	0.02991444
477.5	0	0.035621512
477.6	0	0.040741573
477.7	0	0.045204967
477.8	0	0.048885093
477.9	0	0.051829318
478	0	0.053970067
478.1	0	0.055255979
478.2	0	0.05579229
478.3	0	0.055479472
478.4	0	0.054414507
478.5	0	0.052622517
478.6	0	0.050051573
478.7	0	0.046881279
478.8	0	0.043127892
478.9	0	0.038806932
479	0	0.034156563
479.1	0	0.02902985
479.2	0	0.023718654
479.3	0	0.01821587
479.4	0	0.01259999
479.5	0	0.007046227
479.6	0	0.001503877
479.7	0	-0.003848445
479.8	0	-0.008927661
479.9	0	-0.013724457
480	0	-0.018092543
480.1	0	-0.022048947
480.2	0	-0.025544795
480.3	0	-0.028445293
480.4	0	-0.030822948
480.5	0	-0.032607429
480.6	0	-0.033772908
480.7	0	-0.034376089
480.8	0	-0.034367711
480.9	0	-0.033775873
481	0	-0.032660922
481.1	0	-0.030966785
481.2	0	-0.028851565
481.3	0	-0.026229559
481.4	0	-0.023241396
481.5	0	-0.019920775
481.6	0	-0.016268621
481.7	0	-0.012435242
481.8	0	-0.008430289
481.9	0	-0.004297998
482	0	-0.000147665
482.1	0	0.004039259
482.2	0	0.008133597
482.3	0	0.012073774
482.4	0	0.015857523
482.5	0	0.01940219
482.6	0	0.022670247
482.7	0	0.025637921
482.8	0	0.028222629
482.9	0	0.030451549
483	0	0.032277228
483.1	0	0.033654765
483.2	0	0.034614149
483.3	0	0.035090369
483.4	0	0.035116558
483.5	0	0.034702723
483.6	0	0.033788586
483.7	0	0.032472098
483.8	0	0.030688874
483.9	0	0.028515182
484	0	0.025943515
484.1	0	0.023000095
484.2	0	0.019742817
484.3	0	0.016174382
484.4	0	0.012357145
484.5	0	0.008325427
484.6	0	0.004110167
484.7	0	-0.00019652
484.8	0	-0.004602426
484.9	0	-0.00902653
485	0	-0.013436122
485.1	0	-0.017757629
485.2	0	-0.02196499
485.3	0	-0.025986632
485.4	0	-0.029774217
485.5	0	-0.033330672
485.6	0	-0.036516626
485.7	0	-0.039385895
485.8	0	-0.041811277
485.9	0	-0.043816214
486	0	-0.045357252
486.1	0	-0.046379542
486.2	0	-0.046921762
486.3	0	-0.046900296
486.4	0	-0.046373713
486.5	0	-0.045294842
486.6	0	-0.043680362
486.7	0	-0.041549304
486.8	0	-0.038896294
486.9	0	-0.035792423
487	0	-0.032242413
487.1	0	-0.028291782
487.2	0	-0.023990311
487.3	0	-0.019398979
487.4	0	-0.014496278
487.5	0	-0.009442183
487.6	0	-0.004258728
487.7	0	0.000961037
487.8	0	0.006210783
487.9	0	0.01136492
488	0	0.016365023
488.1	0	0.02115399
488.2	0	0.025690911
488.3	0	0.029860983
488.4	0	0.033640681
488.5	0	0.036966769
488.6	0	0.03979934
488.7	0	0.042116243
488.8	0	0.043872543
488.9	0	0.04501174
489	0	0.045594033
489.1	0	0.045522283
489.2	0	0.044875518
489.3	0	0.043630551
489.4	0	0.041784724
489.5	0	0.039450155
489.6	0	0.036542353
489.7	0	0.033233186
489.8	0	0.029488557
489.9	0	0.025400142
490	0	0.021031342
490.1	0	0.016394859
490.2	0	0.01164409
490.3	0	0.006793784
490.4	0	0.001961963
490.5	0	-0.002787944
490.6	0	-0.007446927
490.7	0	-0.011865964
490.8	0	-0.016047212
490.9	0	-0.019861355
491	0	-0.023302567
491.1	0	-0.026300121
491.2	0	-0.028825564
491.3	0	-0.030837232
491.4	0	-0.032279541
491.5	0	-0.033210262
491.6	0	-0.03351243
491.7	0	-0.033297787
491.8	0	-0.032512713
491.9	0	-0.031176019
492	0	-0.029356831
492.1	0	-0.026986769
492.2	0	-0.024228276
492.3	0	-0.021077113
492.4	0	-0.01755898
492.5	0	-0.013802945
492.6	0	-0.009734579
492.7	0	-0.005579966
492.8	0	-0.001302439
492.9	0	0.002991138
493	0	0.007218601
493.1	0	0.011397979
493.2	0	0.015369659
493.3	0	0.019116625
493.4	0	0.022564951
493.5	0	0.025661962
493.6	0	0.028386858
493.7	0	0.030669708
493.8	0	0.03248154
493.9	0	0.033774935
494	0	0.034588436
494.1	0	0.03484061
494.2	0	0.034574351
494.3	0	0.033788268
494.4	0	0.032442887
494.5	0	0.030621788
494.6	0	0.028255334
494.7	0	0.025458436
494.8	0	0.022237158
494.9	0	0.018616445
495	0	0.014693462
495.1	0	0.010419843
495.2	0	0.005967716
495.3	0	0.001326758
495.4	0	-0.00344353
495.5	0	-0.008245661
495.6	0	-0.013080297
495.7	0	-0.01783363
495.8	0	-0.022451908
495.9	0	-0.026889458
496	0	-0.031083713
496.1	0	-0.034982811
496.2	0	-0.038515434
496.3	0	-0.041671663
496.4	0	-0.044365858
496.5	0	-0.046612363
496.6	0	-0.048338898
496.7	0	-0.049503466
496.8	0	-0.050128763
496.9	0	-0.050152252
497	0	-0.049627261
497.1	0	-0.048487947
497.2	0	-0.046758724
497.3	0	-0.044466061
497.4	0	-0.041580454
497.5	0	-0.038216094
497.6	0	-0.034296142
497.7	0	-0.029925073
497.8	0	-0.025137108
497.9	0	-0.019929284
498	0	-0.014400926
498.1	0	-0.008584697
498.2	0	-0.002559412
498.3	0	0.003630102
498.4	0	0.009913242
498.5	0	0.0162031
498.6	0	0.022481422
498.7	0	0.028618212
498.8	0	0.034562203
498.9	0	0.040253973
499	0	0.045612692
499.1	0	0.050583802
499.2	0	0.055063876
499.3	0	0.059066074
499.4	0	0.062485188
499.5	0	0.065259112
499.6	0	0.06738261
499.7	0	0.068793764
499.8	0	0.069492757
499.9	0	0.069410904
