Time (ns)	Input signal	Output signal
386.2	0	0.016100191
386.3	0	0.016447722
386.4	0	0.016758428
386.5	0	0.016934312
386.6	0	0.017102745
386.7	0	0.017246866
386.8	0	0.017285898
386.9	0	0.017298502
387	0	0.017157846
387.1	0	0.01713113
387.2	0	0.016981302
387.3	0	0.016805601
387.4	0	0.016593517
387.5	0	0.01626332
387.6	0	0.016117015
387.7	0	0.015793918
387.8	0	0.015521218
387.9	0	0.015218115
388	0	0.014838579
388.1	0	0.014683916
388.2	0	0.014325757
388.3	0	0.014077716
388.4	0	0.013795656
388.5	0	0.013518246
388.6	0	0.013417493
388.7	0	0.013152368
388.8	0	0.01299522
388.9	0	0.012843879
389	0	0.012727169
389.1	0	0.012704609
389.2	0	0.012593636
389.3	0	0.012563126
389.4	0	0.012553871
389.5	0	0.012605878
389.6	0	0.012654954
389.7	0	0.012684496
389.8	0	0.012736545
389.9	0	0.012824749
390	0	0.012960757
390.1	0	0.012996151
390.2	0	0.013093076
390.3	0	0.013140456
390.4	0	0.013239289
390.5	0	0.013337072
390.6	0	0.013279717
390.7	0	0.013339265
390.8	0	0.013289306
390.9	0	0.013282751
391	0	0.013233847
391.1	0	0.013036613
391.2	0	0.012946985
391.3	0	0.012730756
391.4	0	0.012561816
391.5	0	0.012307415
391.6	0	0.011957069
391.7	0	0.011689387
391.8	0	0.011307837
391.9	0	0.010959038
392	0	0.010515373
392.1	0	0.010083327
392.2	0	0.009656357
392.3	0	0.009176327
392.4	0	0.008713801
392.5	0	0.008191761
392.6	0	0.007736716
392.7	0	0.007233211
392.8	0	0.006750053
392.9	0	0.006266039
393	0	0.005764821
393.1	0	0.005388684
393.2	0	0.00492196
393.3	0	0.004530107
393.4	0	0.004136088
393.5	0	0.00375378
393.6	0	0.003515946
393.7	0	0.003164919
393.8	0	0.002939061
393.9	0	0.002687765
394	0	0.00249741
394.1	0	0.002391915
394.2	0	0.002203582
394.3	0	0.002150404
394.4	0	0.002039524
394.5	0	0.002024613
394.6	0	0.002014998
394.7	0	0.001966626
394.8	0	0.00203707
394.9	0	0.002005645
395	0	0.002089489
395.1	0	0.002094362
395.2	0	0.002106661
395.3	0	0.002199749
395.4	0	0.002152523
395.5	0	0.00220255
395.6	0	0.002112957
395.7	0	0.00207047
395.8	0	0.002041834
395.9	0	0.001862622
396	0	0.001738453
396.1	0	0.001458809
396.2	0	0.001253496
396.3	0	0.000995732
396.4	0	0.000605563
396.5	0	0.0002252
396.6	0	-0.000307645
396.7	0	-0.00074281
396.8	0	-0.001305859
396.9	0	-0.001926106
397	0	-0.002577149
397.1	0	-0.003317031
397.2	0	-0.003971337
397.3	0	-0.00479086
397.4	0	-0.005572287
397.5	0	-0.006420711
397.6	0	-0.007293166
397.7	0	-0.00807439
397.8	0	-0.00903115
397.9	0	-0.009845146
398	0	-0.01074604
398.1	0	-0.011601722
398.2	0	-0.012373281
398.3	0	-0.013316967
398.4	0	-0.014024196
398.5	0	-0.014823132
398.6	0	-0.015526526
398.7	0	-0.016136094
398.8	0	-0.0168977
398.9	0	-0.017361324
399	0	-0.017907329
399.1	0	-0.018317345
399.2	0	-0.01871312
399.3	0	-0.019108636
399.4	0	-0.019267226
399.5	0	-0.019452079
399.6	0	-0.019503504
399.7	0	-0.019575231
399.8	0	-0.019548774
399.9	0	-0.019365862
400	0	-0.019195347
400.1	0	-0.018826549
400.2	0	-0.018547521
400.3	0	-0.018064171
400.4	0	-0.017561301
400.5	0	-0.01703129
400.6	0	-0.016314155
400.7	0	-0.015737615
400.8	0	-0.014899918
400.9	0	-0.014149699
401	0	-0.013324302
401.1	0	-0.01240571
401.2	0	-0.011622741
401.3	0	-0.01060299
401.4	0	-0.00974342
401.5	0	-0.008838368
401.6	0	-0.007877924
401.7	0	-0.007054763
401.8	0	-0.006071971
401.9	0	-0.005301752
402	0	-0.004504458
402.1	0	-0.00371584
402.2	0	-0.003062041
402.3	0	-0.00235799
402.4	0	-0.001850513
402.5	0	-0.00134223
402.6	0	-0.000911887
402.7	0	-0.000555743
402.8	0	-0.000280197
402.9	0	-0.000134987
403	0	-6.69E-06
403.1	0	-1.78E-05
403.2	0	-1.33E-05
403.3	0	-0.000187457
403.4	0	-0.000389874
403.5	0	-0.000603549
403.6	0	-0.000988356
403.7	0	-0.001261335
403.8	0	-0.001750122
403.9	0	-0.002165861
404	0	-0.002584615
404.1	0	-0.003159166
404.2	0	-0.003546307
404.3	0	-0.004131358
404.4	0	-0.004577124
404.5	0	-0.005018093
404.6	0	-0.005564631
404.7	0	-0.005905557
404.8	0	-0.006369578
404.9	0	-0.006686116
405	0	-0.006985796
405.1	0	-0.007335063
405.2	0	-0.007516219
405.3	0	-0.007723369
405.4	0	-0.007833552
405.5	0	-0.007914179
405.6	0	-0.007968236
405.7	0	-0.007934866
405.8	0	-0.007842332
405.9	0	-0.007718403
406	0	-0.007573269
406.1	0	-0.007350211
406.2	0	-0.007116285
406.3	0	-0.006778457
406.4	0	-0.006453788
406.5	0	-0.006112982
406.6	0	-0.005661473
406.7	0	-0.005276943
406.8	0	-0.004750248
406.9	0	-0.004284629
407	0	-0.003790823
407.1	0	-0.003185379
407.2	0	-0.002704795
407.3	0	-0.002070651
407.4	0	-0.00151751
407.5	0	-0.000939348
407.6	0	-0.000261816
407.7	0	0.000281144
407.8	0	0.000943649
407.9	0	0.001533804
408	0	0.002141204
408.1	0	0.002808526
408.2	0	0.003348014
408.3	0	0.003970797
408.4	0	0.004541594
408.5	0	0.00510992
408.6	0	0.005699334
408.7	0	0.006199279
408.8	0	0.006723933
408.9	0	0.007236172
409	0	0.007706322
409.1	0	0.008188477
409.2	0	0.008610399
409.3	0	0.009013554
409.4	0	0.009435746
409.5	0	0.009786456
409.6	0	0.010120168
409.7	0	0.010470979
409.8	0	0.010741184
409.9	0	0.011073949
410	0	0.01131156
410.1	0	0.011532988
410.2	0	0.011810844
410.3	0	0.011979242
410.4	0	0.012215892
410.5	0	0.012362648
410.6	0	0.012493631
410.7	0	0.012696482
410.8	0	0.012780773
410.9	0	0.012918177
411	0	0.012980475
411.1	0	0.01301796
411.2	0	0.013144646
411.3	0	0.013106028
411.4	0	0.013130327
411.5	0	0.013122309
411.6	0	0.0130455
411.7	0	0.013039325
411.8	0	0.01289719
411.9	0	0.012757908
412	0	0.012644731
412.1	0	0.012452877
412.2	0	0.01227877
412.3	0	0.012033823
412.4	0	0.01174802
412.5	0	0.011536035
412.6	0	0.011234107
412.7	0	0.010900978
412.8	0	0.0105653
412.9	0	0.010179895
413	0	0.009881178
413.1	0	0.009494965
413.2	0	0.009069243
413.3	0	0.008707512
413.4	0	0.008261065
413.5	0	0.007921967
413.6	0	0.007524265
413.7	0	0.007058055
413.8	0	0.006710786
413.9	0	0.006294764
414	0	0.005943801
414.1	0	0.005570585
414.2	0	0.005128299
414.3	0	0.004825974
414.4	0	0.00446561
414.5	0	0.004129959
414.6	0	0.003811233
414.7	0	0.003441648
414.8	0	0.003202453
414.9	0	0.002895128
415	0	0.002594163
415.1	0	0.002326519
415.2	0	0.002045926
415.3	0	0.001849221
415.4	0	0.001612163
415.5	0	0.001347348
415.6	0	0.001147919
415.7	0	0.000969658
415.8	0	0.000831313
415.9	0	0.000683327
416	0	0.000490137
416.1	0	0.000382581
416.2	0	0.000318019
416.3	0	0.000247639
416.4	0	0.000199316
416.5	0	0.00011812
416.6	0	0.000116394
416.7	0	0.000182253
416.8	0	0.00021101
416.9	0	0.000289765
417	0	0.000349475
417.1	0	0.000476177
417.2	0	0.000649129
417.3	0	0.000781511
417.4	0	0.00097388
417.5	0	0.001157066
417.6	0	0.001389123
417.7	0	0.001620711
417.8	0	0.001822841
417.9	0	0.002069155
418	0	0.002306756
418.1	0	0.00255469
418.2	0	0.002767898
418.3	0	0.002947354
418.4	0	0.00316992
418.5	0	0.003374476
418.6	0	0.00353833
418.7	0	0.003632831
418.8	0	0.003711438
418.9	0	0.003788478
419	0	0.00384587
419.1	0	0.003819572
419.2	0	0.003734683
419.3	0	0.003591065
419.4	0	0.003455699
419.5	0	0.003278863
419.6	0	0.002990775
419.7	0	0.002686249
419.8	0	0.002273893
419.9	0	0.001884214
420	0	0.001449577
420.1	0	0.000900931
420.2	0	0.000377533
420.3	0	-0.000287156
420.4	0	-0.000907349
420.5	0	-0.001567111
420.6	0	-0.002322751
420.7	0	-0.002997102
420.8	0	-0.003827506
420.9	0	-0.004589643
421	0	-0.00537361
421.1	0	-0.006203997
421.2	0	-0.006936354
421.3	0	-0.007782849
421.4	0	-0.008567589
421.5	0	-0.009328107
421.6	0	-0.010086937
421.7	0	-0.010763049
421.8	0	-0.011457564
421.9	0	-0.012116639
422	0	-0.012717603
422.1	0	-0.013264457
422.2	0	-0.013763303
422.3	0	-0.014174348
422.4	0	-0.014585177
422.5	0	-0.014910354
422.6	0	-0.015130855
422.7	0	-0.015374357
422.8	0	-0.015425045
422.9	0	-0.015529232
423	0	-0.015546343
423.1	0	-0.015430292
423.2	0	-0.015383485
423.3	0	-0.015073012
423.4	0	-0.014867276
423.5	0	-0.014594139
423.6	0	-0.014189534
423.7	0	-0.013883021
423.8	0	-0.013301011
423.9	0	-0.012859199
424	0	-0.012391134
424.1	0	-0.011799363
424.2	0	-0.011315268
424.3	0	-0.010610826
424.4	0	-0.010046574
424.5	0	-0.009462874
424.6	0	-0.008841991
424.7	0	-0.008295636
424.8	0	-0.007632383
424.9	0	-0.007056292
425	0	-0.006505494
425.1	0	-0.00595983
425.2	0	-0.005436078
425.3	0	-0.004926568
425.4	0	-0.004428176
425.5	0	-0.0039862
425.6	0	-0.003589104
425.7	0	-0.003153406
425.8	0	-0.002857095
425.9	0	-0.002482621
426	0	-0.002168372
426.1	0	-0.001929968
426.2	0	-0.001618428
426.3	0	-0.001512548
426.4	0	-0.001266124
426.5	0	-0.001076686
426.6	0	-0.000964673
426.7	0	-0.000767416
426.8	0	-0.00077997
426.9	0	-0.000640211
427	0	-0.00052184
427.1	0	-0.000481987
427.2	0	-0.000376449
427.3	0	-0.000430988
427.4	0	-0.000358582
427.5	0	-0.000296227
427.6	0	-0.000275209
427.7	0	-0.00022058
427.8	0	-0.000260564
427.9	0	-0.000230913
428	0	-0.000191422
428.1	0	-0.00018278
428.2	0	-0.000164347
428.3	0	-0.000174635
428.4	0	-0.000169994
428.5	0	-0.00014623
428.6	0	-0.000138758
428.7	0	-0.000135033
428.8	0	-0.000103012
428.9	0	-0.000105163
429	0	-9.04E-05
429.1	0	-6.80E-05
429.2	0	-4.76E-05
429.3	0	1.68E-05
429.4	0	2.45E-05
429.5	0	5.55E-05
429.6	0	9.40E-05
429.7	0	0.000152652
429.8	0	0.000253638
429.9	0	0.000298
430	0	0.000373533
430.1	0	0.000452588
430.2	0	0.000573886
430.3	0	0.000714819
430.4	0	0.000822608
430.5	0	0.000954798
430.6	0	0.001097942
430.7	0	0.001283515
430.8	0	0.001468603
430.9	0	0.001640573
431	0	0.001830688
431.1	0	0.002019279
431.2	0	0.002221769
431.3	0	0.002444508
431.4	0	0.002636698
431.5	0	0.002853334
431.6	0	0.003085508
431.7	0	0.003278144
431.8	0	0.003501
431.9	0	0.003704032
432	0	0.003902143
432.1	0	0.004140804
432.2	0	0.00428683
432.3	0	0.004492738
432.4	0	0.004685832
432.5	0	0.004847338
432.6	0	0.00507347
432.7	0	0.005174325
432.8	0	0.005358342
432.9	0	0.005521821
433	0	0.005641985
433.1	0	0.005861737
433.2	0	0.005934184
433.3	0	0.006099997
433.4	0	0.006246615
433.5	0	0.006342195
433.6	0	0.006525073
433.7	0	0.006603668
433.8	0	0.006751147
433.9	0	0.006892391
434	0	0.006976235
434.1	0	0.007121764
434.2	0	0.007224718
434.3	0	0.007342381
434.4	0	0.007457145
434.5	0	0.007549426
434.6	0	0.007615773
434.7	0	0.007732787
434.8	0	0.007805975
434.9	0	0.007873639
435	0	0.007954497
435.1	0	0.007938658
435.2	0	0.008038361
435.3	0	0.008043378
435.4	0	0.008036095
435.5	0	0.008100161
435.6	0	0.007978584
435.7	0	0.008034649
435.8	0	0.007964221
435.9	0	0.007881221
436	0	0.007885589
436.1	0	0.007689836
436.2	0	0.007649393
436.3	0	0.007507797
436.4	0	0.007340567
436.5	0	0.007265448
436.6	0	0.007004225
436.7	0	0.006851966
436.8	0	0.006620869
436.9	0	0.006397752
437	0	0.006203068
437.1	0	0.005915738
437.2	0	0.005645932
437.3	0	0.005363852
437.4	0	0.005071824
437.5	0	0.004765605
437.6	0	0.004477932
437.7	0	0.004107258
437.8	0	0.003770441
437.9	0	0.003471166
438	0	0.003066682
438.1	0	0.002817372
438.2	0	0.002409655
438.3	0	0.002054495
438.4	0	0.001781558
438.5	0	0.001340398
438.6	0	0.001161008
438.7	0	0.000771315
438.8	0	0.000447174
438.9	0	0.000239019
439	0	-0.000155724
439.1	0	-0.000246776
439.2	0	-0.000530355
439.3	0	-0.000768026
439.4	0	-0.000889308
439.5	0	-0.001154246
439.6	0	-0.00116532
439.7	0	-0.001317594
439.8	0	-0.001434042
439.9	0	-0.001469553
440	0	-0.001569675
440.1	0	-0.001535176
440.2	0	-0.001556321
440.3	0	-0.00155787
440.4	0	-0.001555447
440.5	0	-0.001499644
440.6	0	-0.001476001
440.7	0	-0.001403273
440.8	0	-0.001316847
440.9	0	-0.001321458
441	0	-0.00116711
441.1	0	-0.001196567
441.2	0	-0.001095995
441.3	0	-0.000971633
441.4	0	-0.001019476
441.5	0	-0.000837425
441.6	0	-0.000943981
441.7	0	-0.000862079
441.8	0	-0.000756951
441.9	0	-0.000868051
442	0	-0.000734859
442.1	0	-0.000917261
442.2	0	-0.000882938
442.3	0	-0.000846796
442.4	0	-0.001008934
442.5	0	-0.000968381
442.6	0	-0.001208015
442.7	0	-0.001249779
442.8	0	-0.001326716
442.9	0	-0.001520326
443	0	-0.001607122
443.1	0	-0.00186981
443.2	0	-0.001991034
443.3	0	-0.002195456
443.4	0	-0.00240102
443.5	0	-0.002623612
443.6	0	-0.002880681
443.7	0	-0.003081571
443.8	0	-0.003395149
443.9	0	-0.003603663
444	0	-0.003922173
444.1	0	-0.004149668
444.2	0	-0.004409648
444.3	0	-0.00478673
444.4	0	-0.004963907
444.5	0	-0.005323834
444.6	0	-0.005491471
444.7	0	-0.005766036
444.8	0	-0.006108216
444.9	0	-0.006224753
445	0	-0.006529762
445.1	0	-0.006594303
445.2	0	-0.006822918
445.3	0	-0.007068297
445.4	0	-0.007102236
445.5	0	-0.007299398
445.6	0	-0.007258021
445.7	0	-0.007399628
445.8	0	-0.007470892
445.9	0	-0.007410988
446	0	-0.007465537
446.1	0	-0.007317265
446.2	0	-0.007361433
446.3	0	-0.007256892
446.4	0	-0.007112021
446.5	0	-0.007035547
446.6	0	-0.00681418
446.7	0	-0.006750743
446.8	0	-0.006501532
446.9	0	-0.006325293
447	0	-0.006137176
447.1	0	-0.005904551
447.2	0	-0.005740352
447.3	0	-0.005425593
447.4	0	-0.005219845
447.5	0	-0.004980605
447.6	0	-0.004763175
447.7	0	-0.004518169
447.8	0	-0.004189588
447.9	0	-0.004000433
448	0	-0.003729009
448.1	0	-0.003539864
448.2	0	-0.003264777
448.3	0	-0.002972257
448.4	0	-0.002817772
448.5	0	-0.002558345
448.6	0	-0.002419768
448.7	0	-0.002140994
448.8	0	-0.001928215
448.9	0	-0.001812732
449	0	-0.0015921
449.1	0	-0.001505436
449.2	0	-0.001271126
449.3	0	-0.001159201
449.4	0	-0.001099815
449.5	0	-0.000932899
449.6	0	-0.000911528
449.7	0	-0.000761816
449.8	0	-0.000737461
449.9	0	-0.000739534
450	0	-0.000633421
450.1	0	-0.000657236
450.2	0	-0.000603253
450.3	0	-0.000642265
450.4	0	-0.00068126
450.5	0	-0.00063245
450.6	0	-0.000675087
450.7	0	-0.000681474
450.8	0	-0.000737259
450.9	0	-0.000769551
451	0	-0.000742383
451.1	0	-0.000762768
451.2	0	-0.000783627
451.3	0	-0.000808347
451.4	0	-0.000780947
451.5	0	-0.000740195
451.6	0	-0.000711795
451.7	0	-0.000689438
451.8	0	-0.000652543
451.9	0	-0.000545271
452	0	-0.000470869
452.1	0	-0.000379725
452.2	0	-0.000304672
452.3	0	-0.000209528
452.4	0	-3.11E-05
452.5	0	6.21E-05
452.6	0	0.000196065
452.7	0	0.000318273
452.8	0	0.00044403
452.9	0	0.000657128
453	0	0.000748411
453.1	0	0.000888088
453.2	0	0.00102114
453.3	0	0.001145763
453.4	0	0.001343239
453.5	0	0.001410918
453.6	0	0.001538176
453.7	0	0.00164673
453.8	0	0.001757469
453.9	0	0.001906088
454	0	0.001948658
454.1	0	0.002051329
454.2	0	0.002130301
454.3	0	0.002223804
454.4	0	0.002322793
454.5	0	0.00235607
454.6	0	0.00245304
454.7	0	0.002511184
454.8	0	0.00261606
454.9	0	0.002676856
455	0	0.0027201
455.1	0	0.00283277
455.2	0	0.002884975
455.3	0	0.003010537
455.4	0	0.003063217
455.5	0	0.003142641
455.6	0	0.003282544
455.7	0	0.003359033
455.8	0	0.003497738
455.9	0	0.003556161
456	0	0.003662782
456.1	0	0.003828492
456.2	0	0.00392369
456.3	0	0.004060475
456.4	0	0.004145332
456.5	0	0.004254212
456.6	0	0.004429639
456.7	0	0.004545927
456.8	0	0.00466522
456.9	0	0.004742044
457	0	0.004848862
457.1	0	0.004993579
457.2	0	0.005097618
457.3	0	0.00517792
457.4	0	0.005249191
457.5	0	0.005333061
457.6	0	0.005437205
457.7	0	0.005500455
457.8	0	0.005534091
457.9	0	0.005564873
458	0	0.005607506
458.1	0	0.0056304
458.2	0	0.005638417
458.3	0	0.00562649
458.4	0	0.005613564
458.5	0	0.005621409
458.6	0	0.005569144
458.7	0	0.0055163
458.8	0	0.00544844
458.9	0	0.005365331
459	0	0.005327987
459.1	0	0.005166866
459.2	0	0.005065739
459.3	0	0.004946961
459.4	0	0.004813235
459.5	0	0.0047215
459.6	0	0.004483937
459.7	0	0.004337457
459.8	0	0.004170642
459.9	0	0.003986352
460	0	0.003852864
460.1	0	0.003554056
460.2	0	0.00339156
460.3	0	0.003180986
460.4	0	0.002978662
460.5	0	0.002805304
460.6	0	0.002480728
460.7	0	0.002316509
460.8	0	0.002073811
460.9	0	0.001868103
461	0	0.001669429
461.1	0	0.001375265
461.2	0	0.00123084
461.3	0	0.000983038
461.4	0	0.000803069
461.5	0	0.00060167
461.6	0	0.000374742
461.7	0	0.00026076
461.8	0	3.66E-05
461.9	0	-9.83E-05
462	0	-0.000279587
462.1	0	-0.0004092
462.2	0	-0.0004997
462.3	0	-0.000663157
462.4	0	-0.000751657
462.5	0	-0.00089639
462.6	0	-0.000922696
462.7	0	-0.001006177
462.8	0	-0.001098366
462.9	0	-0.001148552
463	0	-0.001254565
463.1	0	-0.001202612
463.2	0	-0.001288839
463.3	0	-1.30E-03
463.4	0	-0.001334932
463.5	0	-0.001394316
463.6	0	-0.001294623
463.7	0	-0.001400287
463.8	0	-0.001358089
463.9	0	-0.001380281
464	0	-0.001407565
464.1	0	-0.001304226
464.2	0	-0.001420255
464.3	0	-0.001337549
464.4	0	-0.001365274
464.5	0	-0.001373201
464.6	0	-0.001295513
464.7	0	-0.001402939
464.8	0	-0.001312618
464.9	0	-0.001333391
465	0	-0.001328206
465.1	0	-0.001310853
465.2	0	-0.001393973
465.3	0	-0.001335757
465.4	0	-0.001362738
465.5	0	-0.001367155
465.6	0	-0.001412294
465.7	0	-0.001463533
465.8	0	-0.001458195
465.9	0	-0.001501994
466	0	-0.001524302
466.1	0	-0.001643009
466.2	0	-0.001675476
466.3	0	-0.001757021
466.4	0	-0.001824641
466.5	0	-0.001891147
466.6	0	-0.002060649
466.7	0	-0.002089285
466.8	0	-0.002245285
466.9	0	-0.002351105
467	0	-0.002458753
467.1	0	-0.002664298
467.2	0	-0.002707997
467.3	0	-0.002917874
467.4	0	-0.003041267
467.5	0	-0.003176867
467.6	0	-0.003357089
467.7	0	-0.003413148
467.8	0	-0.003625745
467.9	0	-0.003743611
468	0	-0.003876447
468.1	0	-0.004011373
468.2	0	-0.004057683
468.3	0	-0.004221152
468.4	0	-0.004295057
468.5	0	-0.004403575
468.6	0	-0.004434579
468.7	0	-0.004451136
468.8	0	-0.004535673
468.9	0	-0.004541644
469	0	-0.004575909
469.1	0	-0.004535034
469.2	0	-0.004522235
469.3	0	-0.004500328
469.4	0	-0.004446588
469.5	0	-0.00442694
469.6	0	-0.00431316
469.7	0	-0.004261417
469.8	0	-0.004172196
469.9	0	-0.00407703
470	0	-0.004017955
470.1	0	-0.003881066
470.2	0	-0.003818128
470.3	0	-0.003689924
470.4	0	-0.003583063
470.5	0	-0.003504407
470.6	0	-0.003378605
470.7	0	-0.003301295
470.8	0	-0.003168627
470.9	0	-0.00306523
471	0	-0.002963102
471.1	0	-0.002864781
471.2	0	-0.002791581
471.3	0	-0.00266676
471.4	0	-0.002586424
471.5	0	-0.002459277
471.6	0	-0.002389056
471.7	0	-0.0023187
471.8	0	-0.002194566
471.9	0	-0.002125989
472	0	-0.001980323
472.1	0	-0.001926569
472.2	0	-0.001852031
472.3	0	-0.001721527
472.4	0	-0.001658542
472.5	0	-0.001495926
472.6	0	-0.001447746
472.7	0	-0.001368697
472.8	0	-0.001224474
472.9	0	-0.00116939
473	0	-0.000996972
473.1	0	-0.000940321
473.2	0	-0.000847798
473.3	0	-0.000688296
473.4	0	-0.000625198
473.5	0	-0.000459524
473.6	0	-0.000377018
473.7	0	-0.000266496
473.8	0	-0.000111248
473.9	0	-3.43E-05
474	0	0.000110664
474.1	0	0.000227797
474.2	0	0.000356122
474.3	0	0.000501443
474.4	0	0.000598552
474.5	0	0.000710814
474.6	0	0.000850104
474.7	0	0.000981012
474.8	0	0.001087231
474.9	0	0.001210488
475	0	0.001269132
475.1	0	0.001428261
475.2	0	0.001555056
475.3	0	0.001599356
475.4	0	0.001735236
475.5	0	0.001741223
475.6	0	0.001877966
475.7	0	0.001975662
475.8	0	0.001963683
475.9	0	0.002098961
476	0	0.0020541
476.1	0	0.002148428
476.2	0	0.002206728
476.3	0	0.002140098
476.4	0	0.0022666
476.5	0	0.002190133
476.6	0	0.002240496
476.7	0	0.002262942
476.8	0	0.002179841
476.9	0	0.002274319
477	0	0.002192908
477.1	0	0.002203878
477.2	0	0.002197486
477.3	0	0.002129451
477.4	0	0.002204982
477.5	0	0.0021385
477.6	0	0.002126406
477.7	0	0.002100619
477.8	0	0.002079039
477.9	0	0.002113976
478	0	0.002089908
478.1	0	0.002063541
478.2	0	0.002034103
478.3	0	0.002071154
478.4	0	0.002065606
478.5	0	0.00208902
478.6	0	0.002060439
478.7	0	0.002034377
478.8	0	0.002106615
478.9	0	0.002056326
479	0	0.002118842
479.1	0	0.002098849
479.2	0	0.002089172
479.3	0	0.002186745
479.4	0	0.0021004
479.5	0	0.002190468
479.6	0	0.002188693
479.7	0	0.002202922
479.8	0	0.002317489
479.9	0	0.002221752
480	0	0.002346287
480.1	0	0.002368292
480.2	0	0.002408722
480.3	0	0.002518829
480.4	0	0.002432293
480.5	0	0.002580435
480.6	0	0.002621905
480.7	0	0.002685635
480.8	0	0.002776903
480.9	0	0.002719359
481	0	0.002855671
481.1	0	0.002903199
481.2	0	0.002970473
481.3	0	0.003020703
481.4	0	0.00298777
481.5	0	0.003096007
481.6	0	0.003111037
481.7	0	0.003155595
481.8	0	0.003141741
481.9	0	0.003129087
482	0	0.003165197
482.1	0	0.003150121
482.2	0	0.003134821
482.3	0	0.00306047
482.4	0	0.00306707
482.5	0	0.003002765
482.6	0	0.002933549
482.7	0	0.00286577
482.8	0	0.002739268
482.9	0	0.002756216
483	0	0.002609099
483.1	0	0.002503775
483.2	0	0.002403302
483.3	0	0.002225022
483.4	0	0.002248848
483.5	0	0.002034256
483.6	0	0.001908953
483.7	0	0.001789919
483.8	0	0.001599133
483.9	0	0.001624178
484	0	0.001373017
484.1	0	0.001250729
484.2	0	0.001115267
484.3	0	0.000928941
484.4	0	0.000927767
484.5	0	0.000662994
484.6	0	0.00055237
484.7	0	0.000417146
484.8	0	0.000255686
484.9	0	0.00020654
485	0	-3.27E-05
485.1	0	-0.000127743
485.2	0	-0.000260439
485.3	0	-0.000381291
485.4	0	-0.000485761
485.5	0	-0.000664748
485.6	0	-0.000735186
485.7	0	-0.000861189
485.8	0	-0.000927189
485.9	0	-0.001076777
486	0	-0.001178604
486.1	0	-0.001219268
486.2	0	-0.001319051
486.3	0	-0.001317914
486.4	0	-0.001481693
486.5	0	-0.001490275
486.6	0	-0.001498938
486.7	0	-0.001581483
486.8	0	-0.00151936
486.9	0	-0.001667237
487	0	-0.001607019
487.1	0	-0.001591853
487.2	0	-0.001642101
487.3	0	-0.001543202
487.4	0	-0.001668141
487.5	0	-0.001568402
487.6	0	-0.001563366
487.7	0	-0.001594822
487.8	0	-0.00151034
487.9	0	-0.001597182
488	0	-0.001496716
488.1	0	-0.001525727
488.2	0	-0.001537595
488.3	0	-0.001508149
488.4	0	-0.001558525
488.5	0	-0.001495408
488.6	0	-0.001561277
488.7	0	-0.001545635
488.8	0	-0.001582269
488.9	0	-0.001597973
489	0	-0.001573278
489.1	0	-0.001673413
489.2	0	-0.001629874
489.3	0	-0.001725673
489.4	0	-0.001715007
489.5	0	-0.001714554
489.6	0	-0.00183235
489.7	0	-0.001761722
489.8	0	-0.001894409
489.9	0	-0.0018635
490	0	-0.001872411
490.1	0	-0.001983591
490.2	0	-0.001899416
490.3	0	-0.002032465
490.4	0	-0.001989885
490.5	0	-0.001995734
490.6	0	-0.002070166
490.7	0	-0.002001846
490.8	0	-0.002108242
490.9	0	-0.002071982
491	0	-0.002082227
491.1	0	-0.002114104
491.2	0	-0.002075744
491.3	0	-0.002143195
491.4	0	-0.002111431
491.5	0	-0.002133107
491.6	0	-0.00211853
491.7	0	-0.002126467
491.8	0	-0.002137706
491.9	0	-0.002119308
492	0	-0.00216124
492.1	0	-0.002092684
492.2	0	-0.002144244
492.3	0	-0.002104804
492.4	0	-0.002089117
492.5	0	-0.002150855
492.6	0	-0.002039946
492.7	0	-0.002113876
492.8	0	-0.002031148
492.9	0	-0.002010697
493	0	-0.002076874
493.1	0	-0.001951628
493.2	0	-0.002025696
493.3	0	-0.001918855
493.4	0	-0.00188643
493.5	0	-0.0019467
493.6	0	-0.001816012
493.7	0	-0.001875792
493.8	0	-0.00176548
493.9	0	-0.001739627
494	0	-0.001776339
494.1	0	-0.00167438
494.2	0	-0.001706011
494.3	0	-0.001603961
494.4	0	-0.001580243
494.5	0	-0.001582428
494.6	0	-0.001515897
494.7	0	-0.001518861
494.8	0	-0.001436033
494.9	0	-0.00141753
495	0	-0.001377917
495.1	0	-0.001347252
495.2	0	-0.001324514
495.3	0	-0.001263271
495.4	0	-0.001248305
495.5	0	-0.00116588
495.6	0	-0.001163037
495.7	0	-0.00111513
495.8	0	-0.001063546
495.9	0	-0.00104006
496	0	-0.000918786
496.1	0	-0.000920797
496.2	0	-0.000842229
496.3	0	-0.000797594
496.4	0	-0.000752482
496.5	0	-0.000613639
496.6	0	-0.000603146
496.7	0	-0.000489676
496.8	0	-0.000445815
496.9	0	-0.00037004
497	0	-0.000221612
497.1	0	-0.000184969
497.2	0	-3.60E-05
497.3	0	1.38E-05
497.4	0	0.000110892
497.5	0	0.000257941
497.6	0	0.00032078
497.7	0	0.000493794
497.8	0	0.000542712
497.9	0	0.000654274
498	0	0.000787569
498.1	0	0.000857779
498.2	0	0.001041608
498.3	0	0.001082706
498.4	0	0.00119422
498.5	0	0.001308227
498.6	0	0.001366121
498.7	0	0.001534827
498.8	0	0.001567273
498.9	0	0.001651406
499	0	0.001736782
499.1	0	0.001770371
499.2	0	0.001899217
499.3	0	0.001912541
499.4	0	0.001955884
499.5	0	0.002004052
